,KEY,sarcasm_explanation
439,2_372_u,"The video is sarcastic. Although the speaker’s tone appears matter-of-fact and straightforward on the surface, the brevity and simplicity of the statement, combined with subtle vocal cues and facial expressions such as raised brows or a tight-lipped smile, suggest irony and underlying mockery. The contrast between the factual delivery and the implied frustration or disappointment hints at sarcasm, as the speaker uses understatement or deadpan humor to convey their true feelings. Overall, these cues point to a sarcastic tone despite the ostensibly honest language."
440,2_171_u,"The video is sarcastic. The speaker's utterance, ""What is the matter with your face?!"" carries frustration and irritation, but the use of a rhetorical question combined with a sharp, confrontational tone suggests sarcasm. The emphatic intonation on ""face"" and the contrast between moments of agitation and fleeting happiness indicate a mocking or ironic attitude. These vocal and facial cues support the interpretation that the speaker is expressing their annoyance through sarcasm rather than straightforward criticism."
441,1_S12E19_354_u,"The video is sarcastic. The speaker's utterance, ""Well, I don't see what else you could've done,"" is delivered with a tone that implies skepticism and passive judgment rather than genuine empathy. The phrase, while superficially supportive, carries an ironic undertone suggesting that the speaker actually doubts the adequacy of the actions taken. Facial expressions and subtle vocal cues reinforce a sarcastic attitude, contrasting with the literal meaning of the words"
442,2_380_u,"The video is non-sarcastic. The speaker's utterance, ""You are the worst best man ever!"" is delivered sincerely, expressing genuine disappointment or frustration rather than irony. Despite the contradictory wording, the tone is straightforward and earnest. The speaker’s facial expressions and vocal delivery support a sincere critique rather than playful sarcasm."
443,1_5964_u,"The video is sarcastic. The speaker's utterance ""Smart. Whisper so the deaf chick can't hear you"" is delivered with a mocking and contemptuous tone, using irony to belittle the situation. The phrase is clearly intended to be sarcastic, highlighting the absurdity or cruelty of whispering to someone who cannot hear. The speaker’s facial expressions and tonality reinforce the sarcastic, superior attitude, emphasizing a biting humor rather than straightforward meanness."
444,4_S01E05_105_u,"The video is sarcastic. The speaker's utterance ""Uh, how about not report me?"" is delivered with a tone that implies mockery or insincerity rather than genuine concern. The phrasing and delivery suggest a sarcastic deflection of responsibility, using irony to downplay the seriousness of being reported. Despite the neutral words, the underlying attitude conveyed through tone and subtle facial expressions hints at sarcasm rather than true anxiety."
445,2_129_u,"The video is sarcastic. The speaker’s utterance, “What are these? Claws?” is delivered with a tone of mock surprise and disbelief, implying that the speaker is poking fun at or ridiculing the subject. The phrase is likely said with exaggerated incredulity, and the assertive tone combined with subtle facial cues such as raised eyebrows or a slight smirk suggest a sarcastic intent rather than genuine curiosity."
446,1_S12E12_281_u,"The video is sarcastic. The speaker’s utterance, “but... thank you for saying it out loud,” is delivered with a tone that suggests restrained frustration or disbelief masked as polite gratitude. The phrase “thank you” is used ironically, implying that what was said is obvious, awkward, or uncomfortable to acknowledge openly. Subtle facial cues such as raised brows combined with a forced smile or smirk further support the sarcastic intent behind the statement."
447,1_S10E11_321_u,"The video is sarcastic. While the speaker’s words express frustration and apology, the delivery, characterized by a flat or exaggerated tone, raised eyebrows, or subtle smirks, suggests they are not genuinely remorseful but instead expressing exasperation in a mocking or ironic way. The repeated question implies impatience and disbelief, typical of sarcastic communication."
448,1_S10E04_082_u,"The video is non-sarcastic. The speaker’s utterance, “That’s a good question. Maybe just don’t come over,” conveys genuine frustration and annoyance, but without irony or mocking intent. The initial phrase sincerely acknowledges the question, while the follow-up expresses a straightforward boundary or reaction. The tone is informal but direct, and the facial expressions such as raised brows and tightened lips reflect earnest disapproval rather than sarcasm. Overall, the delivery suggests the speaker is being candid rather than sarcastic."
449,2_495_u,"The video is non-sarcastic. The speaker’s utterance, “Okay, you guys, just relax. I doooo,” is delivered with a tone of genuine reassurance and mild frustration rather than sarcasm. The drawn-out “doooo” emphasizes sincerity and a desire to calm the others. The speaker’s steady pace and slightly smiling expression support a friendly, light-hearted mood. Facial expressions indicating doubt reflect thoughtful consideration rather than mockery. Overall, the delivery suggests the speaker is earnest and trying to ease tension, not being sarcastic."
450,4_S01E05_106_u,"The video is non-sarcastic. The speaker’s utterance, “Candy canes? Are you mocking me?” expresses genuine indignation and defensiveness, seeking clarification rather than making a sarcastic remark. The rhetorical question functions as a sincere challenge or expression of hurt rather than ironic ridicule. The speaker’s raised brows and tightened lips indicate earnestness and frustration instead of sarcasm. Overall, the tone and facial expressions convey a straightforward emotional response rather than sarcasm."
451,2_123_u,"The video is sarcastic. The speaker’s drawn-out “Nooo!” conveys exaggerated frustration or disappointment, delivered with an ironic or playful tone rather than genuine emotion. The shift in intonation and accompanying facial expressions, such as raised eyebrows or a smirk, suggest the reaction is exaggerated for comedic or mocking effect. The overall sentiment is negative but conveyed through sarcasm, indicating the speaker does not truly feel upset but is instead being facetious."
